course_id,title,category,sub_category,difficulty,rating,num_reviews,num_subscribers,duration_hours,description,skills,instructor
468,MySQL from Beginner to Expert [468],Database & SQL,MySQL,Advanced,3.7,14469,173628,50.0,"Learn MySQL from industry experts in this hands-on advanced course. Covers essential tools like Indexing, Normalization, Data Modeling with hands-on labs. Perfect for anyone looking to advance their career in Database & SQL.",Indexing|Normalization|Data Modeling|SQL|MongoDB|MySQL,Jason Taylor
469,Azure DevOps Pipeline [469],Cloud Computing,Azure,Beginner,4.4,9758,78064,52.7,"Learn Azure from industry experts in this hands-on beginner course. You will gain practical experience with AWS, Linux, CI/CD and more. Includes certificate of completion and lifetime access to materials.",AWS|Linux|CI/CD,Raj Patel
470,Ethical Hacking Masterclass,Cybersecurity,Ethical Hacking,Advanced,4.1,9535,38140,13.0,"This comprehensive advanced course covers Ethical Hacking in depth. You will gain practical experience with Forensics, SIEM, Wireshark and more. Includes certificate of completion and lifetime access to materials.",Forensics|SIEM|Wireshark,Dr. Alex Johnson
471,Complete Guide to Backend [471],Web Development,Backend,Beginner,4.5,6631,26524,37.7,"A complete guide to Backend designed for beginner-level learners. Topics include CSS, REST API, HTML, Django applied to real scenarios. Perfect for anyone looking to advance their career in Web Development.",CSS|REST API|HTML|Django|Flask|JavaScript,Thomas Wright
472,Finance Fundamentals,Business & Management,Finance,Intermediate,3.2,251,3012,43.4,"Dive deep into Finance with practical examples and industry best practices. Topics include Agile, Budgeting, Power BI, Excel applied to real scenarios. Join thousands of students already learning Finance.",Agile|Budgeting|Power BI|Excel|Scrum,Aisha Khan
473,MongoDB Bootcamp,Database & SQL,MongoDB,Beginner,3.2,9626,86634,32.3,"Master the fundamentals of MongoDB with real-world projects and exercises. Build portfolio-ready projects using PostgreSQL, MongoDB, Replication. Join thousands of students already learning MongoDB.",PostgreSQL|MongoDB|Replication|ETL|SQL|Data Modeling,Dr. Priya Sharma
474,Modern 3D Modeling,Design,3D Modeling,Intermediate,3.5,13471,148181,54.3,"A complete guide to 3D Modeling designed for intermediate-level learners. Build portfolio-ready projects using CSS, Photoshop, Figma. Join thousands of students already learning 3D Modeling.",CSS|Photoshop|Figma,Emma Thompson
475,AWS Administration,Cloud Computing,AWS,Beginner,3.7,1767,17670,55.9,"This comprehensive beginner course covers AWS in depth. Covers essential tools like Jenkins, Terraform, Ansible with hands-on labs. Join thousands of students already learning AWS.",Jenkins|Terraform|Ansible|Kubernetes|GCP|Docker,Jason Taylor
476,Advanced Big Data,Data Science,Big Data,Beginner,4.3,3413,30717,18.1,"This comprehensive beginner course covers Big Data in depth. Build portfolio-ready projects using TensorFlow, Scikit-learn, NumPy. Perfect for anyone looking to advance their career in Data Science.",TensorFlow|Scikit-learn|NumPy|Matplotlib,Angela Rodriguez
477,Ethical Hacking from Scratch [477],Cybersecurity,Ethical Hacking,Intermediate,3.4,4704,23520,19.5,"Master the fundamentals of Ethical Hacking with real-world projects and exercises. Topics include Forensics, Python, Linux, SIEM applied to real scenarios. By the end, you'll be confident in applying Ethical Hacking concepts professionally.",Forensics|Python|Linux|SIEM,Ahmed Hassan
478,The Complete PostgreSQL Course [478],Database & SQL,PostgreSQL,Beginner,4.3,1868,14944,62.7,"Master the fundamentals of PostgreSQL with real-world projects and exercises. Covers essential tools like MySQL, SQL, PostgreSQL with hands-on labs. Join thousands of students already learning PostgreSQL.",MySQL|SQL|PostgreSQL|MongoDB|Data Modeling,Sophie Martin
479,Malware Analysis Masterclass,Cybersecurity,Malware Analysis,Beginner,4.0,11426,91408,23.5,"A complete guide to Malware Analysis designed for beginner-level learners. Topics include Wireshark, Forensics, Metasploit, Encryption applied to real scenarios. Perfect for anyone looking to advance their career in Cybersecurity.",Wireshark|Forensics|Metasploit|Encryption|Firewalls|Python,Maya Gupta
480,Rust in Depth [480],Programming Languages,Rust,Beginner,4.4,14350,71750,53.6,"Dive deep into Rust with practical examples and industry best practices. Covers essential tools like Debugging, Design Patterns, OOP with hands-on labs. Join thousands of students already learning Rust.",Debugging|Design Patterns|OOP|Memory Management,Dr. Chris Evans
481,React from Scratch [481],Web Development,React,Intermediate,3.7,6175,67925,42.2,"A complete guide to React designed for intermediate-level learners. Covers essential tools like TypeScript, Django, Vue.js with hands-on labs. By the end, you'll be confident in applying React concepts professionally.",TypeScript|Django|Vue.js|Express|REST API|CSS,Dr. Nina Petrov
482,Product Management Fundamentals,Business & Management,Product Management,Advanced,3.5,3631,25417,28.1,"A complete guide to Product Management designed for advanced-level learners. Topics include Google Analytics, Negotiation, Budgeting, Strategy applied to real scenarios. By the end, you'll be confident in applying Product Management concepts professionally.",Google Analytics|Negotiation|Budgeting|Strategy,Lisa Wang
483,MySQL for Data Professionals [483],Database & SQL,MySQL,Beginner,3.7,7441,74410,28.5,"Master the fundamentals of MySQL with real-world projects and exercises. Covers essential tools like MongoDB, SQL, Normalization with hands-on labs. By the end, you'll be confident in applying MySQL concepts professionally.",MongoDB|SQL|Normalization|NoSQL|ETL,Lisa Wang
484,Mastering Project Management [484],Business & Management,Project Management,Beginner,4.4,8451,92961,39.2,"Master the fundamentals of Project Management with real-world projects and exercises. Topics include Power BI, Scrum, Excel applied to real scenarios. Perfect for anyone looking to advance their career in Business & Management.",Power BI|Scrum|Excel,Michael Brooks
485,Build Real-World Full Stack Applications,Web Development,Full Stack,Beginner,4.9,12377,136147,59.8,"This comprehensive beginner course covers Full Stack in depth. Build portfolio-ready projects using Angular, REST API, TypeScript. By the end, you'll be confident in applying Full Stack concepts professionally.",Angular|REST API|TypeScript|React|JavaScript,Diana Ross
486,Cryptography Essentials,Cybersecurity,Cryptography,Advanced,4.5,3778,22668,44.0,"Learn Cryptography from industry experts in this hands-on advanced course. Covers essential tools like SIEM, Encryption, Metasploit with hands-on labs. Join thousands of students already learning Cryptography.",SIEM|Encryption|Metasploit,Olivia Davis
487,Professional Rust,Programming Languages,Rust,Intermediate,4.3,11485,103365,19.2,"A complete guide to Rust designed for intermediate-level learners. You will gain practical experience with Debugging, Design Patterns, Git and more. By the end, you'll be confident in applying Rust concepts professionally.",Debugging|Design Patterns|Git,Dr. Priya Sharma
488,Learn Java Programming,Programming Languages,Java,Beginner,4.3,12548,138028,22.7,"Dive deep into Java with practical examples and industry best practices. You will gain practical experience with Debugging, Design Patterns, Git and more. Perfect for anyone looking to advance their career in Programming Languages.",Debugging|Design Patterns|Git|Concurrency|Memory Management,Jason Taylor
489,Building NLP Systems,Artificial Intelligence,NLP,Advanced,3.4,1829,14632,35.1,"A complete guide to NLP designed for advanced-level learners. Build portfolio-ready projects using Transformers, Keras, RNN. Perfect for anyone looking to advance their career in Artificial Intelligence.",Transformers|Keras|RNN|Python|OpenCV|CNN,David Kim
490,The Complete Django Developer Course,Web Development,Django,Intermediate,3.4,4819,53009,11.9,"This comprehensive intermediate course covers Django in depth. Build portfolio-ready projects using HTML, JavaScript, React. Perfect for anyone looking to advance their career in Web Development.",HTML|JavaScript|React|CSS|Node.js|TypeScript,David Kim
491,Learn Cryptography [491],Cybersecurity,Cryptography,Beginner,4.5,5125,46125,50.8,"A complete guide to Cryptography designed for beginner-level learners. Topics include SIEM, Wireshark, Firewalls, Forensics applied to real scenarios. By the end, you'll be confident in applying Cryptography concepts professionally.",SIEM|Wireshark|Firewalls|Forensics|Encryption|Python,Dr. Nina Petrov
492,Docker Administration [492],Cloud Computing,Docker,Intermediate,4.4,9959,59754,32.9,"Dive deep into Docker with practical examples and industry best practices. Covers essential tools like GCP, Linux, Azure with hands-on labs. Includes certificate of completion and lifetime access to materials.",GCP|Linux|Azure,Thomas Wright
493,Python Data Structures & Algorithms,Programming Languages,Python,Intermediate,3.5,14795,177540,44.7,"A complete guide to Python designed for intermediate-level learners. Covers essential tools like Debugging, Testing, Git with hands-on labs. Join thousands of students already learning Python.",Debugging|Testing|Git|Concurrency|Data Structures|Design Patterns,Hannah Wilson
494,Learn Python Programming [494],Programming Languages,Python,Beginner,4.6,11486,68916,59.3,"A complete guide to Python designed for beginner-level learners. You will gain practical experience with Testing, Concurrency, Memory Management and more. By the end, you'll be confident in applying Python concepts professionally.",Testing|Concurrency|Memory Management|Debugging,Angela Rodriguez
495,Node.js Masterclass 2024,Web Development,Node.js,Intermediate,3.9,1249,12490,26.2,"A complete guide to Node.js designed for intermediate-level learners. Topics include Angular, React, Django, HTML applied to real scenarios. Includes certificate of completion and lifetime access to materials.",Angular|React|Django|HTML,Prof. James Miller
496,Data Analysis for Beginners,Data Science,Data Analysis,Beginner,4.2,7221,36105,30.2,"Master the fundamentals of Data Analysis with real-world projects and exercises. Topics include Scikit-learn, Tableau, R, Python applied to real scenarios. Join thousands of students already learning Data Analysis.",Scikit-learn|Tableau|R|Python|Pandas|Spark,Diana Ross
497,Practical Statistics with Python [497],Data Science,Statistics,Beginner,3.9,2965,17790,43.4,"Dive deep into Statistics with practical examples and industry best practices. Topics include SQL, R, Python, NumPy applied to real scenarios. Includes certificate of completion and lifetime access to materials.",SQL|R|Python|NumPy|Tableau|Spark,Hannah Wilson
498,Complete Big Data Bootcamp,Data Science,Big Data,Advanced,4.3,4141,33128,59.3,"Learn Big Data from industry experts in this hands-on advanced course. You will gain practical experience with Scikit-learn, Python, Spark and more. Perfect for anyone looking to advance their career in Data Science.",Scikit-learn|Python|Spark|Tableau|TensorFlow,Fatima Al-Hassan
499,Advanced Machine Learning,Data Science,Machine Learning,Beginner,4.3,771,6939,32.2,"Master the fundamentals of Machine Learning with real-world projects and exercises. Build portfolio-ready projects using TensorFlow, R, SQL. Join thousands of students already learning Machine Learning.",TensorFlow|R|SQL,Samuel Lee
500,Deploy with Docker [500],Cloud Computing,Docker,Beginner,2.8,10765,86120,6.1,"Learn Docker from industry experts in this hands-on beginner course. Covers essential tools like Azure, Terraform, Ansible with hands-on labs. Join thousands of students already learning Docker.",Azure|Terraform|Ansible|Jenkins,Angela Rodriguez
